"ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad				";;;;;;;;;;;
"1250	1	-22.713.528.983.294.900	-47.628.565.588.966.000	54.424.365.234.375	2025-04-23T19:54:00Z																								";;;;;;;;;;;
"1251	1	-22.713.475.339.114.600	-47.628.636.080.771.600	54.424.365.234.375	2025-04-23T19:54:05Z																								";;;;;;;;;;;
"1252	1	-22.713.390.430.435.500	-47.628.635.913.133.600	5.437.628.173.828.120	2025-04-23T19:54:10Z																								";;;;;;;;;;;
"1253	1	-2.271.333.921.700.710	-47.628.575.395.792.700	5.437.628.173.828.120	2025-04-23T19:54:15Z																								";;;;;;;;;;;
"1254	1	-22.713.373.331.353.000	-47.628.487.721.085.500	54.424.365.234.375	2025-04-23T19:54:20Z																								";;;;;;;;;;;
"1255	1	-22.713.453.378.528.300	-47.628.452.768.549.300	5.447.242.431.640.620	2025-04-23T19:54:25Z																								";;;;;;;;;;;
"1256	1	-22.713.519.176.468.200	-47.628.496.689.721.900	5.447.242.431.640.620	2025-04-23T19:54:30Z																								";;;;;;;;;;;
"1257	1	-22.713.522.361.591.400	-476.285.938.359.797	545.204.833.984.375	2025-04-23T19:54:35Z																								";;;;;;;;;;;
"1258	1	-22.713.459.497.317.600	-47.628.646.055.236.400	5.447.242.431.640.620	2025-04-23T19:54:40Z																								";;;;;;;;;;;
"1259	1	-22.713.381.377.980.100	-47.628.626.944.497.200	54.424.365.234.375	2025-04-23T19:54:45Z																								";;;;;;;;;;;
"1260	1	-22.713.342.905.044.500	-47.628.552.932.292.200	5.437.628.173.828.120	2025-04-23T19:54:50Z																								";;;;;;;;;;;
"1261	1	-2.271.339.001.134.030	-47.628.469.448.536.600	5.437.628.173.828.120	2025-04-23T19:54:55Z																								";;;;;;;;;;;
"1262	1	-22.713.472.153.991.400	-47.628.449.751.064.100	5.437.628.173.828.120	2025-04-23T19:55:00Z																								";;;;;;;;;;;
"1263	1	-22.713.523.954.153.000	-47.628.507.586.196.000	5.437.628.173.828.120	2025-04-23T19:55:05Z																								";;;;;;;;;;;
"1264	1	-22.713.513.476.774.000	-47.628.599.116.578.600	54.424.365.234.375	2025-04-23T19:55:10Z																								";;;;;;;;;;;
"1265	1	-22.713.443.906.977.700	-47.628.644.043.579.600	5.432.821.044.921.870	2025-04-23T19:55:15Z																								";;;;;;;;;;;
"1266	1	-22.713.367.464.020.800	-47.628.612.192.347.600	542.801.513.671.875	2025-04-23T19:55:20Z																								";;;;;;;;;;;
"1267	1	-22.713.350.700.214.500	-47.628.530.384.972.600	5.423.209.228.515.620	2025-04-23T19:55:25Z																								";;;;;;;;;;;
"1268	1	-22.713.412.139.564.700	-47.628.457.043.319.900	5.423.209.228.515.620	2025-04-23T19:55:30Z																								";;;;;;;;;;;
"1269	1	-2.271.348.774.433.130	-47.628.454.025.834.700	542.801.513.671.875	2025-04-23T19:55:35Z																								";;;;;;;;;;;
"1270	1	-22.713.531.414.046.800	-47.628.526.110.202.000	5.432.821.044.921.870	2025-04-23T19:55:40Z																								";;;;;;;;;;;
"1271	1	-22.713.505.011.051.800	-47.628.610.767.424.100	5.432.821.044.921.870	2025-04-23T19:55:45Z																								";;;;;;;;;;;
"1272	1	-22.713.422.030.210.400	-47.628.646.306.693.500	5.432.821.044.921.870	2025-04-23T19:55:50Z																								";;;;;;;;;;;
"1273	1	-22.713.347.431.272.200	-47.628.604.816.272.800	542.801.513.671.875	2025-04-23T19:55:55Z																								";;;;;;;;;;;
"1274	1	-22.713.347.095.996.100	-47.628.525.020.554.600	5.432.821.044.921.870	2025-04-23T19:56:00Z																								";;;;;;;;;;;
"1275	1	-22.713.416.079.059.200	-47.628.460.982.814.400	5.432.821.044.921.870	2025-04-23T19:56:05Z																								";;;;;;;;;;;
"1276	1	-22.713.491.767.644.800	-47.628.462.575.376.000	5.432.821.044.921.870	2025-04-23T19:56:10Z																								";;;;;;;;;;;
"1277	1	-22.713.526.720.181.100	-47.628.544.885.665.100	5.437.628.173.828.120	2025-04-23T19:56:15Z																								";;;;;;;;;;;
"1278	1	-22.713.483.385.741.700	-47.628.626.525.402.000	5.432.821.044.921.870	2025-04-23T19:56:20Z																								";;;;;;;;;;;
"1279	1	-22.713.400.069.624.100	-47.628.646.809.607.700	542.801.513.671.875	2025-04-23T19:56:25Z																								";;;;;;;;;;;
"1280	1	-22.713.337.456.807.400	-47.628.581.263.124.900	5.418.402.099.609.370	2025-04-23T19:56:30Z																								";;;;;;;;;;;
"1281	1	-22.713.349.191.471.900	-47.628.497.024.998.000	5.423.209.228.515.620	2025-04-23T19:56:35Z																								";;;;;;;;;;;
"1282	1	-22.713.429.657.742.300	-47.628.439.525.142.300	5.418.402.099.609.370	2025-04-23T19:56:40Z																								";;;;;;;;;;;
"1283	1	-2.271.350.727.416.570	-47.628.466.431.051.400	5.423.209.228.515.620	2025-04-23T19:56:45Z																								";;;;;;;;;;;
"1284	1	-22.713.523.115.962.700	-47.628.557.542.338.900	5.432.821.044.921.870	2025-04-23T19:56:50Z																								";;;;;;;;;;;
"1285	1	-22.713.475.842.028.800	-47.628.633.733.838.700	5.432.821.044.921.870	2025-04-23T19:56:55Z																								";;;;;;;;;;;
"1286	1	-22.713.393.783.196.800	-4.762.863.339.856.260	542.801.513.671.875	2025-04-23T19:57:00Z																								";;;;;;;;;;;
"1287	1	-22.713.344.832.882.200	-47.628.570.282.831.700	542.801.513.671.875	2025-04-23T19:57:05Z																								";;;;;;;;;;;
"1288	1	-22.713.374.337.181.400	-47.628.483.111.038.800	5.423.209.228.515.620	2025-04-23T19:57:10Z																								";;;;;;;;;;;
"1289	1	-22.713.455.306.366.000	-47.628.441.033.884.800	5.423.209.228.515.620	2025-04-23T19:57:15Z																								";;;;;;;;;;;
"1290	1	-22.713.523.786.514.900	-47.628.480.931.743.900	542.801.513.671.875	2025-04-23T19:57:20Z																								";;;;;;;;;;;
"1291	1	-22.713.529.653.847.200	-47.628.577.575.087.500	542.801.513.671.875	2025-04-23T19:57:25Z																								";;;;;;;;;;;
"1292	1	-22.713.465.029.373.700	-47.628.642.786.294.200	542.801.513.671.875	2025-04-23T19:57:30Z																								";;;;;;;;;;;
"1293	1	-22.713.384.227.827.100	-47.628.627.279.773.300	5.423.209.228.515.620	2025-04-23T19:57:35Z																								";;;;;;;;;;;
"1294	1	-22.713.346.425.443.800	-4.762.855.133.973.060	5.423.209.228.515.620	2025-04-23T19:57:40Z																								";;;;;;;;;;;
"1295	1	-22.713.388.418.778.700	-47.628.470.622.003.000	5.418.402.099.609.370	2025-04-23T19:57:45Z																								";;;;;;;;;;;
"1296	1	-22.713.465.532.287.900	-47.628.442.877.903.500	5.423.209.228.515.620	2025-04-23T19:57:50Z																								";;;;;;;;;;;
"1297	1	-22.713.526.804.000.100	-47.628.500.796.854.400	542.801.513.671.875	2025-04-23T19:57:55Z																								";;;;;;;;;;;
"1298	1	-22.713.521.439.582.100	-47.628.589.645.028.100	5.437.628.173.828.120	2025-04-23T19:58:00Z																								";;;;;;;;;;;
"1299	1	-22.713.438.458.740.700	-47.628.638.930.618.700	5.437.628.173.828.120	2025-04-23T19:58:05Z																								";;;;;;;;;;;
"1300	1	-22.713.362.015.783.700	-47.628.609.677.776.600	5.432.821.044.921.870	2025-04-23T19:58:10Z																								";;;;;;;;;;;
"1301	1	-22.713.344.078.511	-47.628.536.336.123.900	542.801.513.671.875	2025-04-23T19:58:15Z																								";;;;;;;;;;;
"1302	1	-22.713.397.555.053.200	-47.628.463.329.747.300	542.801.513.671.875	2025-04-23T19:58:20Z																								";;;;;;;;;;;
"1303	1	-22.713.481.457.903.900	-47.628.454.864.025.100	5.432.821.044.921.870	2025-04-23T19:58:25Z																								";;;;;;;;;;;
"1304	1	-22.713.525.798.171.700	-4.762.851.906.940.340	5.437.628.173.828.120	2025-04-23T19:58:30Z																								";;;;;;;;;;;
"1305	1	-22.713.501.574.471.500	-47.628.607.582.300.900	5.437.628.173.828.120	2025-04-23T19:58:35Z																								";;;;;;;;;;;
"1306	1	-22.713.420.940.563.000	-47.628.641.529.008.700	5.437.628.173.828.120	2025-04-23T19:58:40Z																								";;;;;;;;;;;
"1307	1	-22.713.351.622.223.800	-47.628.602.217.882.800	5.432.821.044.921.870	2025-04-23T19:58:45Z																								";;;;;;;;;;;
"1308	1	-22.713.350.281.119.300	-47.628.514.375.537.600	542.801.513.671.875	2025-04-23T19:58:50Z																								";;;;;;;;;;;
"1309	1	-22.713.415.324.687.900	-47.628.453.774.377.700	5.432.821.044.921.870	2025-04-23T19:58:55Z																								";;;;;;;;;;;
"1310	1	-22.713.498.473.167.400	-47.628.459.893.167.000	54.424.365.234.375	2025-04-23T19:59:00Z																								";;;;;;;;;;;
"1311	1	-22.713.535.269.722.300	-47.628.535.833.209.700	54.424.365.234.375	2025-04-23T19:59:05Z																								";;;;;;;;;;;
"1312	1	-2.271.349.654.532.960	-47.628.623.927.012.000	5.447.242.431.640.620	2025-04-23T19:59:10Z																								";;;;;;;;;;;
"1313	1	-22.713.412.391.021.800	-47.628.638.846.799.700	54.424.365.234.375	2025-04-23T19:59:15Z																								";;;;;;;;;;;
"1314	1	-22.713.351.873.680.900	-47.628.598.278.388.300	5.447.242.431.640.620	2025-04-23T19:59:20Z																								";;;;;;;;;;;
"1315	1	-22.713.363.859.802.400	-47.628.513.118.252.100	54.424.365.234.375	2025-04-23T19:59:25Z																								";;;;;;;;;;;
"1316	1	-22.713.435.105.979.400	-47.628.460.982.814.400	54.424.365.234.375	2025-04-23T19:59:30Z																								";;;;;;;;;;;
"1317	1	-22.713.510.626.927.000	-47.628.476.656.973.300	5.447.242.431.640.620	2025-04-23T19:59:35Z																								";;;;;;;;;;;
"1318	1	-2.271.353.317.424.650	-47.628.554.692.491.800	545.685.546.875	2025-04-23T19:59:40Z																								";;;;;;;;;;;
"1319	1	-22.713.478.608.056.900	-47.628.634.236.752.900	545.204.833.984.375	2025-04-23T19:59:45Z																								";;;;;;;;;;;
"1320	1	-22.713.397.135.958.000	-47.628.642.367.199.000	5.447.242.431.640.620	2025-04-23T19:59:50Z																								";;;;;;;;;;;
"1321	1	-22.713.340.222.835.500	-47.628.568.103.536.900	54.424.365.234.375	2025-04-23T19:59:55Z																								";;;;;;;;;;;
"1322	1	-22.713.366.039.097.300	-47.628.489.229.828.100	54.424.365.234.375	2025-04-23T20:00:00Z																								";;;;;;;;;;;
"1323	1	-22.713.443.152.606.400	-47.628.448.409.959.600	54.424.365.234.375	2025-04-23T20:00:05Z																								";;;;;;;;;;;
"1324	1	-22.713.514.734.059.500	-47.628.484.284.505.200	54.424.365.234.375	2025-04-23T20:00:10Z																								";;;;;;;;;;;
"1325	1	-22.713.521.607.220.100	-47.628.575.814.887.800	545.204.833.984.375	2025-04-23T20:00:15Z																								";;;;;;;;;;;
"1326	1	-22.713.463.185.355.000	-4.762.863.976.880.900	545.685.546.875	2025-04-23T20:00:20Z																								";;;;;;;;;;;
"1327	1	-22.713.380.539.789.700	-47.628.622.082.993.300	545.685.546.875	2025-04-23T20:00:25Z																								";;;;;;;;;;;
"1328	1	-22.713.342.821.225.500	-47.628.558.967.262.500	545.685.546.875	2025-04-23T20:00:30Z																								";;;;;;;;;;;
"1329	1	-2.271.338.221.617.040	-47.628.477.159.887.500	545.204.833.984.375	2025-04-23T20:00:35Z																								";;;;;;;;;;;
"1330	1	-22.713.464.191.183.400	-47.628.448.409.959.600	5.447.242.431.640.620	2025-04-23T20:00:40Z																								";;;;;;;;;;;
"1331	1	-22.713.529.150.933.000	-4.762.849.560.007.450	545.204.833.984.375	2025-04-23T20:00:45Z																								";;;;;;;;;;;
"1332	1	-22.713.523.535.057.900	-47.628.582.017.496.200	545.685.546.875	2025-04-23T20:00:50Z																								";;;;;;;;;;;
"1333	1	-22.713.453.294.709.300	-47.628.639.684.990.000	545.204.833.984.375	2025-04-23T20:00:55Z																								";;;;;;;;;;;
"1334	1	-22.713.378.528.133.000	-47.628.614.036.366.300	545.204.833.984.375	2025-04-23T20:01:00Z																								";;;;;;;;;;;
"1335	1	-22.713.351.873.680.900	-47.628.547.735.512.200	545.204.833.984.375	2025-04-23T20:01:05Z																								";;;;;;;;;;;
"1336	1	-22.713.380.875.065.900	-47.628.491.157.665.800	5.447.242.431.640.620	2025-04-23T20:01:10Z																								";;;;;;;;;;;
"1337	1	-22.713.424.796.238.500	-47.628.455.450.758.300	5.447.242.431.640.620	2025-04-23T20:01:15Z																								";;;;;;;;;;;
"1338	1	-22.713.458.491.489.200	-4.762.845.117.598.770	5.447.242.431.640.620	2025-04-23T20:01:20Z																								";;;;;;;;;;;
"1339	1	-22.713.483.721.017.800	-47.628.454.193.472.800	545.204.833.984.375	2025-04-23T20:01:25Z																								";;;;;;;;;;;
"1340	1	-22.713.507.860.898.900	-47.628.474.142.402.400	545.204.833.984.375	2025-04-23T20:01:30Z																								";;;;;;;;;;;
"1341	1	-22.713.525.630.533.600	-4.762.850.146.740.670	545.685.546.875	2025-04-23T20:01:35Z																								";;;;;;;;;;;
"1342	1	-22.713.525.462.895.600	-47.628.537.928.685.500	545.685.546.875	2025-04-23T20:01:40Z																								";;;;;;;;;;;
"1343	1	-22.713.516.326.621.100	-4.762.857.866.473.490	545.685.546.875	2025-04-23T20:01:45Z																								";;;;;;;;;;;
"1344	1	-22.713.501.406.833.500	-47.628.607.833.757.900	545.685.546.875	2025-04-23T20:01:50Z																								";;;;;;;;;;;
"1345	1	-22.713.472.656.905.600	-47.628.629.207.611.000	545.685.546.875	2025-04-23T20:01:55Z																								";;;;;;;;;;;
"1346	1	-22.713.432.339.951.300	-47.628.637.254.238.100	54.424.365.234.375	2025-04-23T20:02:00Z																								";;;;;;;;;;;
"1347	1	-22.713.400.153.443.200	-47.628.634.991.124.200	54.424.365.234.375	2025-04-23T20:02:05Z																								";;;;;;;;;;;
"1348	1	-22.713.384.060.189.100	-47.628.624.932.840.400	54.424.365.234.375	2025-04-23T20:02:10Z																								";;;;;;;;;;;
"1349	1	-22.713.381.545.618.100	-47.628.630.716.353.600	54.424.365.234.375	2025-04-23T20:02:15Z																								";;;;;;;;;;;
"1350	1	-22.713.381.545.618.100	-4.762.863.096.781.070	54.424.365.234.375	2025-04-23T20:02:20Z																								";;;;;;;;;;;
"1351	1	-22.713.381.629.437.200	-4.762.863.096.781.070	54.424.365.234.375	2025-04-23T20:02:25Z																								";;;;;;;;;;;
"1352	1	-2.271.338.171.325.620	-4.762.863.096.781.070	54.424.365.234.375	2025-04-23T20:02:30Z																								";;;;;;;;;;;
"1353	1	-2.271.338.171.325.620	-4.762.863.096.781.070	54.424.365.234.375	2025-04-23T20:02:35Z																								";;;;;;;;;;;
"1354	1	-22.713.392.525.911.300	-47.628.629.459.068.100	54.424.365.234.375	2025-04-23T20:02:40Z																								";;;;;;;;;;;
"1355	1	-22.713.392.609.730.300	-4.762.863.096.781.070	54.424.365.234.375	2025-04-23T20:02:45Z																								";;;;;;;;;;;
"1356	1	-22.713.396.046.310.600	-4.762.863.147.072.490	5.437.628.173.828.120	2025-04-23T20:02:50Z																								";;;;;;;;;;;
"1357	1	-22.713.395.543.396.400	-47.628.631.135.448.800	5.437.628.173.828.120	2025-04-23T20:02:55Z																								";;;;;;;;;;;
"1358	1	-22.713.395.543.396.400	-47.628.631.135.448.800	5.437.628.173.828.120	2025-04-23T20:03:00Z																								";;;;;;;;;;;
"1359	1	-2.271.339.537.575.840	-47.628.631.303.086.800	5.437.628.173.828.120	2025-04-23T20:03:05Z																								";;;;;;;;;;;
"1360	1	-2.271.339.537.575.840	-47.628.631.386.905.900	5.437.628.173.828.120	2025-04-23T20:03:10Z																								";;;;;;;;;;;
"1361	1	-22.713.395.291.939.300	-47.628.631.554.543.900	5.437.628.173.828.120	2025-04-23T20:03:15Z																								";;;;;;;;;;;
"1362	1	-22.713.395.208.120.300	-47.628.631.554.543.900	5.437.628.173.828.120	2025-04-23T20:03:20Z																								";;;;;;;;;;;
"1363	1	-22.713.395.208.120.300	-47.628.631.554.543.900	5.437.628.173.828.120	2025-04-23T20:03:25Z																								";;;;;;;;;;;
"1364	1	-22.713.395.291.939.300	-47.628.631.554.543.900	5.437.628.173.828.120	2025-04-23T20:03:30Z																								";;;;;;;;;;;
"1365	1	-22.713.395.291.939.300	-47.628.631.554.543.900	5.437.628.173.828.120	2025-04-23T20:03:35Z																								";;;;;;;;;;;
"1366	1	-22.713.395.291.939.300	-4.762.863.147.072.490	5.437.628.173.828.120	2025-04-23T20:03:40Z																								";;;;;;;;;;;
"1367	1	-22.713.395.208.120.300	-4.762.863.147.072.490	5.437.628.173.828.120	2025-04-23T20:03:45Z																								";;;;;;;;;;;
"1368	1	-22.713.395.208.120.300	-4.762.863.147.072.490	5.437.628.173.828.120	2025-04-23T20:03:50Z																								";;;;;;;;;;;
"1369	1	-22.713.395.124.301.300	-4.762.863.147.072.490	5.437.628.173.828.120	2025-04-23T20:03:55Z																								";;;;;;;;;;;
"1370	1	-22.713.395.208.120.300	-47.628.631.386.905.900	5.437.628.173.828.120	2025-04-23T20:04:00Z																								";;;;;;;;;;;
"1371	1	-22.713.395.208.120.300	-47.628.631.386.905.900	5.437.628.173.828.120	2025-04-23T20:04:05Z																								";;;;;;;;;;;
"1372	1	-22.713.395.208.120.300	-47.628.631.303.086.800	5.437.628.173.828.120	2025-04-23T20:04:10Z																								";;;;;;;;;;;
"1373	1	-22.713.395.459.577.400	-47.628.631.386.905.900	5.437.628.173.828.120	2025-04-23T20:04:15Z																								";;;;;;;;;;;
"1374	1	-22.713.395.627.215.500	-47.628.631.303.086.800	5.437.628.173.828.120	2025-04-23T20:04:20Z																								";;;;;;;;;;;
"1375	1	-22.713.395.627.215.500	-47.628.631.303.086.800	5.437.628.173.828.120	2025-04-23T20:04:25Z																								";;;;;;;;;;;
"1376	1	-22.713.395.794.853.500	-47.628.631.303.086.800	5.437.628.173.828.120	2025-04-23T20:04:30Z																								";;;;;;;;;;;
"1377	1	-22.713.395.711.034.500	-47.628.631.219.267.800	5.437.628.173.828.120	2025-04-23T20:04:35Z																								";;;;;;;;;;;
"1378	1	-22.713.395.794.853.500	-47.628.631.303.086.800	54.424.365.234.375	2025-04-23T20:04:40Z																								";;;;;;;;;;;
"1379	1	-22.713.395.794.853.500	-47.628.631.219.267.800	54.424.365.234.375	2025-04-23T20:04:45Z																								";;;;;;;;;;;
"1380	1	-22.713.395.794.853.500	-47.628.631.303.086.800	54.424.365.234.375	2025-04-23T20:04:50Z																								";;;;;;;;;;;
"1381	1	-227.133.958.786.726	-47.628.631.303.086.800	54.424.365.234.375	2025-04-23T20:04:55Z																								";;;;;;;;;;;
"1382	1	-22.713.395.711.034.500	-47.628.631.219.267.800	54.424.365.234.375	2025-04-23T20:05:00Z																								";;;;;;;;;;;
"1383	1	-22.713.395.794.853.500	-4.762.863.147.072.490	54.424.365.234.375	2025-04-23T20:05:05Z																								";;;;;;;;;;;
"1384	1	-22.713.395.711.034.500	-47.628.631.722.182.000	54.424.365.234.375	2025-04-23T20:05:10Z																								";;;;;;;;;;;
"1385	1	-22.713.395.627.215.500	-47.628.631.889.820.000	54.424.365.234.375	2025-04-23T20:05:15Z																								";;;;;;;;;;;
"1386	1	-22.713.395.543.396.400	-47.628.631.722.182.000	54.424.365.234.375	2025-04-23T20:05:20Z																								";;;;;;;;;;;
"1387	1	-22.713.395.627.215.500	-47.628.631.554.543.900	54.424.365.234.375	2025-04-23T20:05:25Z																								";;;;;;;;;;;
"1388	1	-22.713.395.627.215.500	-4.762.863.147.072.490	54.424.365.234.375	2025-04-23T20:05:30Z																								";;;;;;;;;;;
"1389	1	-22.713.395.711.034.500	-4.762.863.147.072.490	54.424.365.234.375	2025-04-23T20:05:35Z																								";;;;;;;;;;;
"1390	1	-22.713.395.711.034.500	-47.628.631.554.543.900	54.424.365.234.375	2025-04-23T20:05:40Z																								";;;;;;;;;;;
"1391	1	-22.713.395.711.034.500	-47.628.631.638.363.000	54.424.365.234.375	2025-04-23T20:05:45Z																								";;;;;;;;;;;
"1392	1	-227.133.958.786.726	-47.628.631.554.543.900	54.424.365.234.375	2025-04-23T20:05:50Z																								";;;;;;;;;;;
